entity,short_name
"http://dbpedia.org/resource/Royal_Holloway,_University_of_London","Royal Holloway, University of London"
http://dbpedia.org/resource/Scarlett_(miniseries),Scarlett (miniseries)
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Drama_Series,Daytime Emmy Award for Outstanding Drama Series
http://dbpedia.org/resource/Dallas_McKennon,Dallas McKennon
http://dbpedia.org/resource/Dorothy_Spencer,Dorothy Spencer
http://dbpedia.org/resource/Baltimore_metropolitan_area,Baltimore metropolitan area
http://dbpedia.org/resource/Oklahoma!_(1955_film),Oklahoma! (1955 film)
http://dbpedia.org/resource/WALL-E,WALL-E
http://dbpedia.org/resource/Dean_Semler,Dean Semler
http://dbpedia.org/resource/The_Tudors,The Tudors
http://dbpedia.org/resource/Queen_of_the_Damned,Queen of the Damned
http://dbpedia.org/resource/Danny_Smith_(writer),Danny Smith (writer)
http://dbpedia.org/resource/Universal_Motown_Records,Universal Motown Records
http://dbpedia.org/resource/Willie_D._Burton,Willie D. Burton
http://dbpedia.org/resource/University_of_Guelph,University of Guelph
http://dbpedia.org/resource/The_Losers_(film),The Losers (film)
http://dbpedia.org/resource/Orlando_Bloom,Orlando Bloom
http://dbpedia.org/resource/This_Is_England,This Is England
http://dbpedia.org/resource/John_Bailey_(cinematographer),John Bailey (cinematographer)
http://dbpedia.org/resource/Randy_Jackson,Randy Jackson
http://dbpedia.org/resource/Ryan_Seacrest,Ryan Seacrest
http://dbpedia.org/resource/James_Gandolfini,James Gandolfini
http://dbpedia.org/resource/Walk_Hard:_The_Dewey_Cox_Story,Walk Hard: The Dewey Cox Story
http://dbpedia.org/resource/Pineapple_Express_(film),Pineapple Express (film)
http://dbpedia.org/resource/Forgetting_Sarah_Marshall,Forgetting Sarah Marshall
http://dbpedia.org/resource/Israel,Israel
http://dbpedia.org/resource/Hilary_Duff,Hilary Duff
http://dbpedia.org/resource/BBC_Films,BBC Films
http://dbpedia.org/resource/The_Hustler_(film),The Hustler (film)
http://dbpedia.org/resource/Shine_a_Light_(film),Shine a Light (film)
http://dbpedia.org/resource/Before_the_Devil_Knows_You're_Dead,Before the Devil Knows You're Dead
http://dbpedia.org/resource/Kevin_O'Connell_(sound_re-recording_mixer),Kevin O'Connell (sound re-recording mixer)
http://dbpedia.org/resource/Kingdom_of_Portugal,Kingdom of Portugal
http://dbpedia.org/resource/Anurag_Kashyap,Anurag Kashyap
http://dbpedia.org/resource/STV_(TV_channel),STV (TV channel)
http://dbpedia.org/resource/The_Spy_Who_Came_in_from_the_Cold_(film),The Spy Who Came in from the Cold (film)
http://dbpedia.org/resource/Who's_Afraid_of_Virginia_Woolf__(film),Who's Afraid of Virginia Woolf  (film)
http://dbpedia.org/resource/Wanted_(2008_film),Wanted (2008 film)
http://dbpedia.org/resource/Bremen,Bremen
http://dbpedia.org/resource/Salim_Kumar,Salim Kumar
http://dbpedia.org/resource/Manny_Marroquin,Manny Marroquin
http://dbpedia.org/resource/Yunus_Parvez,Yunus Parvez
http://dbpedia.org/resource/You_Don't_Mess_with_the_Zohan,You Don't Mess with the Zohan
http://dbpedia.org/resource/The_Kite_Runner_(film),The Kite Runner (film)
http://dbpedia.org/resource/In_Bruges,In Bruges
http://dbpedia.org/resource/Allen_Leech,Allen Leech
http://dbpedia.org/resource/Reggae_fusion,Reggae fusion
http://dbpedia.org/resource/Ethiopian_Empire,Ethiopian Empire
http://dbpedia.org/resource/Dev_Patel,Dev Patel
http://dbpedia.org/resource/Joseph_Heller,Joseph Heller
http://dbpedia.org/resource/The_Starter_Wife_(miniseries),The Starter Wife (miniseries)
http://dbpedia.org/resource/Jerry_Belson,Jerry Belson
http://dbpedia.org/resource/Hayley_Williams,Hayley Williams
http://dbpedia.org/resource/Graham_King,Graham King
http://dbpedia.org/resource/Jonas_Brothers,Jonas Brothers
http://dbpedia.org/resource/Milena_Canonero,Milena Canonero
http://dbpedia.org/resource/Rakhee_Gulzar,Rakhee Gulzar
http://dbpedia.org/resource/Talk_to_Me_(2007_film),Talk to Me (2007 film)
http://dbpedia.org/resource/Breakfast_on_Pluto_(film),Breakfast on Pluto (film)
http://dbpedia.org/resource/Kingdom_of_Italy,Kingdom of Italy
http://dbpedia.org/resource/Nancy_Snyderman,Nancy Snyderman
http://dbpedia.org/resource/Rosemary's_Baby_(film),Rosemary's Baby (film)
http://dbpedia.org/resource/Freemasonry,Freemasonry
http://dbpedia.org/resource/Comic_Relief_Does_Fame_Academy,Comic Relief Does Fame Academy
http://dbpedia.org/resource/Johann_Sebastian_Bach,Johann Sebastian Bach
http://dbpedia.org/resource/The_Happening_(2008_film),The Happening (2008 film)
http://dbpedia.org/resource/Angels_in_America_(miniseries),Angels in America (miniseries)
http://dbpedia.org/resource/Chuck_(TV_series),Chuck (TV series)
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Lead_Actor_in_a_Drama_Series,Daytime Emmy Award for Outstanding Lead Actor in a Drama Series
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Lead_Actress_in_a_Drama_Series,Daytime Emmy Award for Outstanding Lead Actress in a Drama Series
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Supporting_Actress_in_a_Drama_Series,Daytime Emmy Award for Outstanding Supporting Actress in a Drama Series
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Younger_Actress_in_a_Drama_Series,Daytime Emmy Award for Outstanding Younger Actress in a Drama Series
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Younger_Actor_in_a_Drama_Series,Daytime Emmy Award for Outstanding Younger Actor in a Drama Series
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Supporting_Actor_in_a_Drama_Series,Daytime Emmy Award for Outstanding Supporting Actor in a Drama Series
http://dbpedia.org/resource/Arthur_J._Nascarella,Arthur J. Nascarella
http://dbpedia.org/resource/Body_of_Lies_(film),Body of Lies (film)
http://dbpedia.org/resource/Along_Came_a_Spider_(film),Along Came a Spider (film)
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Drama_Series_Writing_Team,Daytime Emmy Award for Outstanding Drama Series Writing Team
http://dbpedia.org/resource/The_Amazing_Race_(U.S._TV_series),The Amazing Race (U.S. TV series)
http://dbpedia.org/resource/Ponyo,Ponyo
http://dbpedia.org/resource/Wellington_Phoenix_FC,Wellington Phoenix FC
http://dbpedia.org/resource/Eric_Fellner,Eric Fellner
http://dbpedia.org/resource/Wonder_Boys_(film),Wonder Boys (film)
http://dbpedia.org/resource/Tin_Man_(miniseries),Tin Man (miniseries)
http://dbpedia.org/resource/Revolutionary_Road_(film),Revolutionary Road (film)
http://dbpedia.org/resource/Kim_Manners,Kim Manners
http://dbpedia.org/resource/MGMT,MGMT
http://dbpedia.org/resource/Allahabad,Allahabad
http://dbpedia.org/resource/Mike_Barker_(producer),Mike Barker (producer)
http://dbpedia.org/resource/La_Vie_en_rose_(film),La Vie en rose (film)
http://dbpedia.org/resource/Primary_Colors_(film),Primary Colors (film)
http://dbpedia.org/resource/Machete_(film),Machete (film)
"http://dbpedia.org/resource/Palm_Springs,_California","Palm Springs, California"
http://dbpedia.org/resource/The_Brothers_Bloom,The Brothers Bloom
http://dbpedia.org/resource/John_Lithgow,John Lithgow
http://dbpedia.org/resource/Mario_&_Sonic_at_the_Olympic_Games,Mario & Sonic at the Olympic Games
http://dbpedia.org/resource/The_Holocaust,The Holocaust
http://dbpedia.org/resource/John_Adams,John Adams
http://dbpedia.org/resource/The_Warlords,The Warlords
http://dbpedia.org/resource/Melville_Shavelson,Melville Shavelson
http://dbpedia.org/resource/Joanne_Froggatt,Joanne Froggatt
http://dbpedia.org/resource/Chris_Lebenzon,Chris Lebenzon
http://dbpedia.org/resource/Paul_Feig,Paul Feig
http://dbpedia.org/resource/Valkyrie_(film),Valkyrie (film)
http://dbpedia.org/resource/Astro_Boy_(film),Astro Boy (film)
http://dbpedia.org/resource/James_Denton,James Denton
http://dbpedia.org/resource/Mean_Girls,Mean Girls
http://dbpedia.org/resource/Ryan_Tedder,Ryan Tedder
http://dbpedia.org/resource/Mark_Gordon,Mark Gordon
http://dbpedia.org/resource/The_Pacific_(miniseries),The Pacific (miniseries)
http://dbpedia.org/resource/P.S._I_Love_You_(film),P.S. I Love You (film)
http://dbpedia.org/resource/Keith_Forsey,Keith Forsey
http://dbpedia.org/resource/Special_Tony_Award,Special Tony Award
http://dbpedia.org/resource/African_Union,African Union
http://dbpedia.org/resource/Humberto_Gatica,Humberto Gatica
http://dbpedia.org/resource/Kota_Srinivasa_Rao,Kota Srinivasa Rao
http://dbpedia.org/resource/Ranjeet,Ranjeet
http://dbpedia.org/resource/Iftekhar,Iftekhar
http://dbpedia.org/resource/Venu_Madhav_(actor),Venu Madhav (actor)
http://dbpedia.org/resource/British_Indian,British Indian
http://dbpedia.org/resource/Vicky_Cristina_Barcelona,Vicky Cristina Barcelona
http://dbpedia.org/resource/Terror_in_the_Aisles,Terror in the Aisles
http://dbpedia.org/resource/Brideshead_Revisited_(TV_serial),Brideshead Revisited (TV serial)
http://dbpedia.org/resource/Changeling_(film),Changeling (film)
http://dbpedia.org/resource/Telemundo,Telemundo
http://dbpedia.org/resource/St_Trinian's_(film),St Trinian's (film)
http://dbpedia.org/resource/Jenna_Wolfe,Jenna Wolfe
http://dbpedia.org/resource/Larry_Klein,Larry Klein
http://dbpedia.org/resource/Armenia,Armenia
http://dbpedia.org/resource/Lea_Michele,Lea Michele
http://dbpedia.org/resource/8_Mile_(film),8 Mile (film)
http://dbpedia.org/resource/Vladimir_Lenin,Vladimir Lenin
http://dbpedia.org/resource/BAFTA_Award_for_Best_Editing,BAFTA Award for Best Editing
http://dbpedia.org/resource/Iron_Sky,Iron Sky
http://dbpedia.org/resource/Dixie_Chicks,Dixie Chicks
http://dbpedia.org/resource/Sliver_(film),Sliver (film)
http://dbpedia.org/resource/South_Pacific_(1958_film),South Pacific (1958 film)
http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film),The Treasure of the Sierra Madre (film)
http://dbpedia.org/resource/Shackleton_(TV_serial),Shackleton (TV serial)
http://dbpedia.org/resource/Joseph_Sargent,Joseph Sargent
http://dbpedia.org/resource/Turkey,Turkey
http://dbpedia.org/resource/Ringo_Starr_&_His_All-Starr_Band,Ringo Starr & His All-Starr Band
http://dbpedia.org/resource/Pushing_Daisies,Pushing Daisies
http://dbpedia.org/resource/University_of_Warsaw,University of Warsaw
http://dbpedia.org/resource/BAFTA_Award_for_Best_Adapted_Screenplay,BAFTA Award for Best Adapted Screenplay
http://dbpedia.org/resource/Anchor_Bay_Entertainment,Anchor Bay Entertainment
http://dbpedia.org/resource/Australians,Australians
http://dbpedia.org/resource/Paris_Hilton,Paris Hilton
http://dbpedia.org/resource/The_Big_Bang_Theory,The Big Bang Theory
http://dbpedia.org/resource/The_Imaginarium_of_Doctor_Parnassus,The Imaginarium of Doctor Parnassus
http://dbpedia.org/resource/The_Sweet_Hereafter_(film),The Sweet Hereafter (film)
http://dbpedia.org/resource/Persepolis_(film),Persepolis (film)
http://dbpedia.org/resource/Siddique_(actor),Siddique (actor)
http://dbpedia.org/resource/Appleseed_Ex_Machina,Appleseed Ex Machina
http://dbpedia.org/resource/Seattle,Seattle
http://dbpedia.org/resource/The_Adventures_of_Tintin_(film),The Adventures of Tintin (film)
http://dbpedia.org/resource/Scottish_Canadians,Scottish Canadians
"http://dbpedia.org/resource/Cheyenne,_Wyoming","Cheyenne, Wyoming"
http://dbpedia.org/resource/The_Diving_Bell_and_the_Butterfly_(film),The Diving Bell and the Butterfly (film)
http://dbpedia.org/resource/Jon_Avnet,Jon Avnet
http://dbpedia.org/resource/Damages_(TV_series),Damages (TV series)
http://dbpedia.org/resource/Herbert_Stothart,Herbert Stothart
http://dbpedia.org/resource/Steel_Azin_F.C.,Steel Azin F.C.
http://dbpedia.org/resource/Mark_Irwin,Mark Irwin
http://dbpedia.org/resource/Wolverhampton,Wolverhampton
http://dbpedia.org/resource/Alex_Graves,Alex Graves
http://dbpedia.org/resource/Mobile_Suit_Gundam_00,Mobile Suit Gundam 00
http://dbpedia.org/resource/Love_Story_(1970_film),Love Story (1970 film)
http://dbpedia.org/resource/Panserraikos_F.C.,Panserraikos F.C.
http://dbpedia.org/resource/Flight_of_the_Conchords_(TV_series),Flight of the Conchords (TV series)
http://dbpedia.org/resource/Bury_My_Heart_at_Wounded_Knee_(film),Bury My Heart at Wounded Knee (film)
http://dbpedia.org/resource/Zack_and_Miri_Make_a_Porno,Zack and Miri Make a Porno
http://dbpedia.org/resource/Up_(2009_film),Up (2009 film)
http://dbpedia.org/resource/Chris_Seefried,Chris Seefried
http://dbpedia.org/resource/Indie_folk,Indie folk
http://dbpedia.org/resource/Shining_Through,Shining Through
http://dbpedia.org/resource/The_Savages_(film),The Savages (film)
http://dbpedia.org/resource/Spy_Kids,Spy Kids
http://dbpedia.org/resource/Vantage_Point_(film),Vantage Point (film)
http://dbpedia.org/resource/Breaking_and_Entering_(film),Breaking and Entering (film)
http://dbpedia.org/resource/Media_Asia_Entertainment_Group,Media Asia Entertainment Group
http://dbpedia.org/resource/Ekta_Kapoor,Ekta Kapoor
http://dbpedia.org/resource/Twelfth_Night_(1996_film),Twelfth Night (1996 film)
http://dbpedia.org/resource/Juno_(film),Juno (film)
http://dbpedia.org/resource/Joy_Bryant,Joy Bryant
http://dbpedia.org/resource/Into_the_Wild_(film),Into the Wild (film)
http://dbpedia.org/resource/Dominica,Dominica
http://dbpedia.org/resource/Fernando_Trueba,Fernando Trueba
http://dbpedia.org/resource/Shirley_Ann_Russell,Shirley Ann Russell
http://dbpedia.org/resource/Harold_Rosson,Harold Rosson
http://dbpedia.org/resource/Tropic_Thunder,Tropic Thunder
http://dbpedia.org/resource/Mad_Men,Mad Men
http://dbpedia.org/resource/Ali_(actor),Ali (actor)
http://dbpedia.org/resource/Aishwarya_Rai_Bachchan,Aishwarya Rai Bachchan
http://dbpedia.org/resource/Johnny_Cash,Johnny Cash
http://dbpedia.org/resource/Garage_punk,Garage punk
http://dbpedia.org/resource/Tulane_University_Law_School,Tulane University Law School
http://dbpedia.org/resource/Electropunk,Electropunk
http://dbpedia.org/resource/Giuseppe_Colucci_(footballer),Giuseppe Colucci (footballer)
http://dbpedia.org/resource/Daytime_Emmy_Award_for_Outstanding_Game_Show_Host,Daytime Emmy Award for Outstanding Game Show Host
http://dbpedia.org/resource/Funny_Girl_(film),Funny Girl (film)
http://dbpedia.org/resource/Quest_for_Fire_(film),Quest for Fire (film)
http://dbpedia.org/resource/James_Cayne,James Cayne
http://dbpedia.org/resource/Charo_Santos-Concio,Charo Santos-Concio
http://dbpedia.org/resource/A_Christmas_Carol_(2009_film),A Christmas Carol (2009 film)
http://dbpedia.org/resource/National_university,National university
http://dbpedia.org/resource/David_Mills_(TV_writer),David Mills (TV writer)
http://dbpedia.org/resource/Frost/Nixon_(film),Nixon (film)
http://dbpedia.org/resource/The_Orphanage_(film),The Orphanage (film)
http://dbpedia.org/resource/Elizabeth_II,Elizabeth II
http://dbpedia.org/resource/Guitar_Hero_III:_Legends_of_Rock,Guitar Hero III: Legends of Rock
http://dbpedia.org/resource/Bleach:_The_DiamondDust_Rebellion,Bleach: The DiamondDust Rebellion
http://dbpedia.org/resource/Robert_Elswit,Robert Elswit
http://dbpedia.org/resource/Santo_Loquasto,Santo Loquasto
http://dbpedia.org/resource/Ice_Age:_Dawn_of_the_Dinosaurs,Ice Age: Dawn of the Dinosaurs
http://dbpedia.org/resource/John_Madden,John Madden
http://dbpedia.org/resource/Hulk_(footballer),Hulk (footballer)
http://dbpedia.org/resource/Transformers:_Revenge_of_the_Fallen,Transformers: Revenge of the Fallen
http://dbpedia.org/resource/Luther_(2003_film),Luther (2003 film)
http://dbpedia.org/resource/War_in_North-West_Pakistan,War in North-West Pakistan
http://dbpedia.org/resource/Albert_Wolsky,Albert Wolsky
http://dbpedia.org/resource/Ricky_Skaggs,Ricky Skaggs
http://dbpedia.org/resource/Colbie_Caillat,Colbie Caillat
http://dbpedia.org/resource/Artie_Lange,Artie Lange
http://dbpedia.org/resource/Enthiran,Enthiran
http://dbpedia.org/resource/Siobhan_Finneran,Siobhan Finneran
http://dbpedia.org/resource/F._Scott_Fitzgerald,F. Scott Fitzgerald
http://dbpedia.org/resource/The_Duchess_(film),The Duchess (film)
http://dbpedia.org/resource/Demi_Lovato,Demi Lovato
http://dbpedia.org/resource/Incheon_United_FC,Incheon United FC
http://dbpedia.org/resource/The_Rum_Diary_(film),The Rum Diary (film)
http://dbpedia.org/resource/The-Dream,The-Dream
http://dbpedia.org/resource/Indigenous_Australians,Indigenous Australians
http://dbpedia.org/resource/Android_(operating_system),Android (operating system)
http://dbpedia.org/resource/Sharat_Saxena,Sharat Saxena
http://dbpedia.org/resource/Danny_McBride,Danny McBride
http://dbpedia.org/resource/The_Sorcerer's_Apprentice_(2010_film),The Sorcerer's Apprentice (2010 film)
http://dbpedia.org/resource/Ballet_Shoes_(film),Ballet Shoes (film)
http://dbpedia.org/resource/Thor_(film),Thor (film)
http://dbpedia.org/resource/Achala_Sachdev,Achala Sachdev
http://dbpedia.org/resource/William_T._Orr,William T. Orr
http://dbpedia.org/resource/Jennifer_Lawrence,Jennifer Lawrence
http://dbpedia.org/resource/Japan_Academy_Prize_for_Animation_of_the_Year,Japan Academy Prize for Animation of the Year
http://dbpedia.org/resource/Lars_and_the_Real_Girl,Lars and the Real Girl
http://dbpedia.org/resource/Academy_Award_for_Best_Original_Musical,Academy Award for Best Original Musical
http://dbpedia.org/resource/Ronnie_Screwvala,Ronnie Screwvala
http://dbpedia.org/resource/State_of_Play_(film),State of Play (film)
http://dbpedia.org/resource/J._Michael_Riva,J. Michael Riva
http://dbpedia.org/resource/Hannah_Montana:_The_Movie,Hannah Montana: The Movie
http://dbpedia.org/resource/Hugo_(film),Hugo (film)
http://dbpedia.org/resource/Annie_(1982_film),Annie (1982 film)
http://dbpedia.org/resource/Brendan_Coyle,Brendan Coyle
http://dbpedia.org/resource/Gregory_Nicotero,Gregory Nicotero
http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Writing_for_a_Drama_Series,Primetime Emmy Award for Outstanding Writing for a Drama Series
http://dbpedia.org/resource/The_Love_Guru,The Love Guru
http://dbpedia.org/resource/The_Cabin_in_the_Woods,The Cabin in the Woods
http://dbpedia.org/resource/The_Young_Victoria,The Young Victoria
http://dbpedia.org/resource/Super_Smash_Bros._Brawl,Super Smash Bros. Brawl
http://dbpedia.org/resource/Marley_&_Me_(film),Marley & Me (film)
http://dbpedia.org/resource/The_Loss_of_a_Teardrop_Diamond,The Loss of a Teardrop Diamond
